coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sat May 02 15:08:25 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594518300077481984/photo/1,,0,594518813590290432,,,,en,,False,2,594518300077481984,jeffreymoro,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @jeffreymoro: Next up, Juliana van Roggen from @UMassAmherst on ""The Iron Streets of Pompeii"" #5cdh #newrigor @5collDH http://t.co/dhopV…",https://twitter.com/EduObservatory/status/594518813590290432,Sat Dec 21 23:14:42 +0000 2013,EduObservatory,False,"Academic Technology Specialist; Ph.D.,  25 years experience in research, teaching, and using and supporting academic technology in higher education.",0,30,102,1,"Amherst, Massachusetts, USA",Andy Anderson,EduObservatory,246,Eastern Time (US & Canada),https://www.amherst.edu/people/facstaff/aanderson,False
,Sat May 02 15:08:19 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594518789900922880/photo/1,,0,594518789900922880,,,,en,,False,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Van Roggen: How to make sense of archaeological data through the use of maps? #5cdh @5collDH #newrigor http://t.co/acrSoBYspL,https://twitter.com/jeffreymoro/status/594518789900922880,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 15:06:31 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594518300077481984/photo/1,,0,594518337637457921,,,,en,,False,2,594518300077481984,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @jeffreymoro: Next up, Juliana van Roggen from @UMassAmherst on ""The Iron Streets of Pompeii"" #5cdh #newrigor @5collDH http://t.co/dhopV…",https://twitter.com/5collDH/status/594518337637457921,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 15:06:23 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594518300077481984/photo/1,,0,594518300077481984,,,,en,,False,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Next up, Juliana van Roggen from @UMassAmherst on ""The Iron Streets of Pompeii"" #5cdh #newrigor @5collDH http://t.co/dhopVhOgHb",https://twitter.com/jeffreymoro/status/594518300077481984,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 15:05:50 +0000 2015,5cdh NewRigor,,,0,594518165440307200,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Juliana van Roegen tackles the disconnection between archaeologists and the public. #5cdh #NewRigor,https://twitter.com/sheishistoric/status/594518165440307200,Fri Sep 13 02:12:37 +0000 2013,sheishistoric,False,History/DH Major. Incurable reader. Proud travel lover. Passionate web scholar. Persistent Tumblr blogger. Constantly in search of numen. Tweets are my own.,12420,275,690,18,UMass Amherst,Emily Esten,sheishistoric,1903,,http://emilyesten.com,False
,Sat May 02 15:04:08 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594517537414602752/video/1,,0,594517736493084673,,,,en,,False,1,594517537414602752,jeffreymoro,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @jeffreymoro: Wang lets the sounds percolate until the start to drone. #5cdh @5collDH #newrigor http://t.co/WOgpnQqgwe,https://twitter.com/sheishistoric/status/594517736493084673,Fri Sep 13 02:12:37 +0000 2013,sheishistoric,False,History/DH Major. Incurable reader. Proud travel lover. Passionate web scholar. Persistent Tumblr blogger. Constantly in search of numen. Tweets are my own.,12420,275,690,18,UMass Amherst,Emily Esten,sheishistoric,1903,,http://emilyesten.com,False
,Sat May 02 15:04:05 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594517041723244544/video/1,,0,594517722765078528,,,,en,,False,2,594517041723244544,jeffreymoro,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @jeffreymoro: Wang now walking us through the overdubbing process. #5cdh @5collDH #newrigor http://t.co/Vy10wlUQHk,https://twitter.com/lizzoaw/status/594517722765078528,Wed Nov 13 21:09:32 +0000 2013,lizzoaw,False,21 yo aspiring experimental feminist film darling mostly freezing in Western Mass,1049,83,255,3,"Northampton, MA",Liz Walber,lizzoaw,957,,,False
,Sat May 02 15:03:21 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594517537414602752/video/1,,1,594517537414602752,,,,en,,False,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Wang lets the sounds percolate until the start to drone. #5cdh @5collDH #newrigor http://t.co/WOgpnQqgwe,https://twitter.com/jeffreymoro/status/594517537414602752,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 15:02:32 +0000 2015,newrigor 5cdh,http://twitter.com/jeffreymoro/status/594515846933929984/photo/1,,0,594517331696623616,,,,en,,False,2,594515846933929984,jeffreymoro,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @jeffreymoro: Wang: for his practice, loop pedals take the place of tape loops. @5collDH #newrigor #5cdh http://t.co/YJJnhvY0Ma",https://twitter.com/Yael_Rice/status/594517331696623616,Tue Jun 03 19:15:15 +0000 2014,Yael_Rice,False,Art Historian at Amherst College | manuscripts and portable arts of Mughal India and the larger Persianate sphere |  H-Islamart Editor | views are my own,848,431,486,13,,Yael Rice,Yael_Rice,936,,,False
,Sat May 02 15:01:32 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594517041723244544/video/1,,0,594517081510572032,,,,en,,False,2,594517041723244544,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @jeffreymoro: Wang now walking us through the overdubbing process. #5cdh @5collDH #newrigor http://t.co/Vy10wlUQHk,https://twitter.com/5collDH/status/594517081510572032,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 15:01:22 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594517041723244544/video/1,,0,594517041723244544,,,,en,,False,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Wang now walking us through the overdubbing process. #5cdh @5collDH #newrigor http://t.co/Vy10wlUQHk,https://twitter.com/jeffreymoro/status/594517041723244544,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 15:00:24 +0000 2015,newrigor 5cdh,http://twitter.com/jeffreymoro/status/594516796327272448/video/1,,1,594516796327272448,,,,en,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Can you hear Wang's piece in this video? @5collDH #newrigor #5cdh http://t.co/v7NpTdhrGi,https://twitter.com/jeffreymoro/status/594516796327272448,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:59:53 +0000 2015,newrigor 5cdh,http://twitter.com/jeffreymoro/status/594515846933929984/photo/1,,0,594516667914448896,,,,en,,False,2,594515846933929984,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @jeffreymoro: Wang: for his practice, loop pedals take the place of tape loops. @5collDH #newrigor #5cdh http://t.co/YJJnhvY0Ma",https://twitter.com/5collDH/status/594516667914448896,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:59:48 +0000 2015,5cdh newrigor,,,0,594516646854799360,,,,en,,,1,594516199309975552,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @jeffreymoro: Wang: appreciating noise for its ""entire sensory quality"" rather than aesthetic or cultural significations. @5collDH #5cdh…",https://twitter.com/5collDH/status/594516646854799360,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:58:02 +0000 2015,5cdh newrigor,,,1,594516199309975552,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wang: appreciating noise for its ""entire sensory quality"" rather than aesthetic or cultural significations. @5collDH #5cdh #newrigor",https://twitter.com/jeffreymoro/status/594516199309975552,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:57:06 +0000 2015,5cdh newrigor,,,0,594515967608279040,,,,en,,,2,594515339712581632,jeffreymoro,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @jeffreymoro: Next up Andrew Wang with ""Converging Loops:Using Digital Technology to Generate Dense Sound From Spare Materials."" @5collD…",https://twitter.com/EduObservatory/status/594515967608279040,Sat Dec 21 23:14:42 +0000 2013,EduObservatory,False,"Academic Technology Specialist; Ph.D.,  25 years experience in research, teaching, and using and supporting academic technology in higher education.",0,30,102,1,"Amherst, Massachusetts, USA",Andy Anderson,EduObservatory,246,Eastern Time (US & Canada),https://www.amherst.edu/people/facstaff/aanderson,False
,Sat May 02 14:56:47 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594515479592607746/photo/1,,0,594515884640702464,,,,en,,False,2,594515479592607746,jeffreymoro,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @jeffreymoro: Wang takes cues from Steve Reich's tape loops. @5collDH #5cdh #newrigor http://t.co/srCy3u5lfW,https://twitter.com/Yael_Rice/status/594515884640702464,Tue Jun 03 19:15:15 +0000 2014,Yael_Rice,False,Art Historian at Amherst College | manuscripts and portable arts of Mughal India and the larger Persianate sphere |  H-Islamart Editor | views are my own,848,431,486,13,,Yael Rice,Yael_Rice,936,,,False
,Sat May 02 14:56:38 +0000 2015,newrigor 5cdh,http://twitter.com/jeffreymoro/status/594515846933929984/photo/1,,0,594515846933929984,,,,en,,False,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wang: for his practice, loop pedals take the place of tape loops. @5collDH #newrigor #5cdh http://t.co/YJJnhvY0Ma",https://twitter.com/jeffreymoro/status/594515846933929984,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:56:09 +0000 2015,newrigor,http://twitter.com/jeffreymoro/status/594515708219916288/photo/1,,0,594515725781438465,,,,en,,False,1,594515708219916288,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @jeffreymoro: Wang also taking cues from Brian Eno's nontraditional visual scores like for ""Music for Airports"" @5collDH #newrigor http:…",https://twitter.com/5collDH/status/594515725781438465,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:56:05 +0000 2015,newrigor,http://twitter.com/jeffreymoro/status/594515708219916288/photo/1,,0,594515708219916288,,,,en,,False,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wang also taking cues from Brian Eno's nontraditional visual scores like for ""Music for Airports"" @5collDH #newrigor http://t.co/YNKdqbwqWX",https://twitter.com/jeffreymoro/status/594515708219916288,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:55:44 +0000 2015,newrigor 5cdh,http://twitter.com/jeffreymoro/status/594514574247895040/photo/1,,0,594515621209059328,,,,en,,False,2,594514574247895040,jeffreymoro,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @jeffreymoro: Johnson: ""To follow the cyborg into the garish and disgusting."" @5collDH #newrigor #5cdh http://t.co/znUgSS54P3",https://twitter.com/lizzoaw/status/594515621209059328,Wed Nov 13 21:09:32 +0000 2013,lizzoaw,False,21 yo aspiring experimental feminist film darling mostly freezing in Western Mass,1049,83,255,3,"Northampton, MA",Liz Walber,lizzoaw,957,,,False
,Sat May 02 14:55:24 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594515479592607746/photo/1,,0,594515538493177856,,,,en,,False,2,594515479592607746,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @jeffreymoro: Wang takes cues from Steve Reich's tape loops. @5collDH #5cdh #newrigor http://t.co/srCy3u5lfW,https://twitter.com/5collDH/status/594515538493177856,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:55:10 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594515479592607746/photo/1,,0,594515479592607746,,,,en,,False,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Wang takes cues from Steve Reich's tape loops. @5collDH #5cdh #newrigor http://t.co/srCy3u5lfW,https://twitter.com/jeffreymoro/status/594515479592607746,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:54:44 +0000 2015,5cdh newrigor,,,0,594515368909082624,,,,en,,,2,594515339712581632,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @jeffreymoro: Next up Andrew Wang with ""Converging Loops:Using Digital Technology to Generate Dense Sound From Spare Materials."" @5collD…",https://twitter.com/5collDH/status/594515368909082624,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:54:37 +0000 2015,5cdh newrigor,,,0,594515339712581632,,,,en,,,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Next up Andrew Wang with ""Converging Loops:Using Digital Technology to Generate Dense Sound From Spare Materials."" @5collDH #5cdh #newrigor",https://twitter.com/jeffreymoro/status/594515339712581632,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
